time,dof,velocity,ext_force,lenz_force
1.500000e+00,1.415836564434e+01,4.958880167766e+00,1.746423884420e-01,1.750324702089e-01
1.510000e+00,1.420787676224e+01,4.943392540656e+00,1.752405574259e-01,1.756245862805e-01
1.520000e+00,1.425723423767e+01,4.928144995922e+00,1.758367399293e-01,1.762146285661e-01
1.530000e+00,1.430644045217e+01,4.913139970682e+00,1.764309654836e-01,1.768029373128e-01
1.540000e+00,1.435549783173e+01,4.898368368032e+00,1.770232641356e-01,1.773894366280e-01
1.550000e+00,1.440440875941e+01,4.883823534837e+00,1.776136653929e-01,1.779741287381e-01
1.560000e+00,1.445317528933e+01,4.869503431086e+00,1.782021947731e-01,1.785571699304e-01
1.570000e+00,1.450179968882e+01,4.855394603692e+00,1.787888803484e-01,1.791408347665e-01
1.580000e+00,1.455028042611e+01,4.840575487986e+00,1.793737043480e-01,1.797540457814e-01
1.590000e+00,1.459860975108e+01,4.825277310888e+00,1.799565740338e-01,1.803386385120e-01
1.600000e+00,1.464678630426e+01,4.810058213125e+00,1.805374738022e-01,1.809152643798e-01
1.610000e+00,1.469481161260e+01,4.795045221493e+00,1.811164228604e-01,1.814888584142e-01
1.620000e+00,1.474268792482e+01,4.780249090927e+00,1.816934491015e-01,1.820600638081e-01
1.630000e+00,1.479041739193e+01,4.765686833972e+00,1.822685792215e-01,1.826297698306e-01
1.640000e+00,1.483800247556e+01,4.751339899952e+00,1.828418436393e-01,1.831975162715e-01
1.650000e+00,1.488544506243e+01,4.737210300241e+00,1.834132658276e-01,1.837636079862e-01
1.660000e+00,1.493274742127e+01,4.723290692296e+00,1.839828738430e-01,1.843279941493e-01
1.670000e+00,1.497991162438e+01,4.709576302207e+00,1.845506933566e-01,1.848907118236e-01
1.680000e+00,1.502693971832e+01,4.696063480705e+00,1.851167497118e-01,1.854518360215e-01
1.690000e+00,1.507383366474e+01,4.682746077921e+00,1.856810672121e-01,1.860113356980e-01
1.700000e+00,1.512059536616e+01,4.669619876052e+00,1.862436694326e-01,1.865692486280e-01
1.710000e+00,1.516722674945e+01,4.656680485809e+00,1.868045802244e-01,1.871256011036e-01
1.720000e+00,1.521372964619e+01,4.643922218376e+00,1.873638222760e-01,1.876803594393e-01
1.730000e+00,1.526010584089e+01,4.631341003440e+00,1.879214176936e-01,1.882335482601e-01
1.740000e+00,1.530635710904e+01,4.618934429880e+00,1.884773884601e-01,1.887852549505e-01
1.750000e+00,1.535248514604e+01,4.606695862993e+00,1.890317555796e-01,1.893353881874e-01
1.760000e+00,1.539849165816e+01,4.594625817320e+00,1.895845401728e-01,1.898841452694e-01
1.770000e+00,1.544437826302e+01,4.582714677340e+00,1.901357622802e-01,1.904312999907e-01
1.780000e+00,1.549014653762e+01,4.570960957728e+00,1.906854414406e-01,1.909769552270e-01
1.790000e+00,1.553579663572e+01,4.558880979295e+00,1.912335800919e-01,1.915472861058e-01
1.800000e+00,1.558132223018e+01,4.546217351198e+00,1.917801028801e-01,1.920970232840e-01
1.810000e+00,1.562672113229e+01,4.533582372971e+00,1.923249841860e-01,1.926389487971e-01
1.820000e+00,1.567199437157e+01,4.521095852231e+00,1.928682370295e-01,1.931782516331e-01
1.830000e+00,1.571714363790e+01,4.508771734635e+00,1.934098823431e-01,1.937157007787e-01
1.840000e+00,1.576217047441e+01,4.496612934734e+00,1.939499392852e-01,1.942515973463e-01
1.850000e+00,1.580707657467e+01,4.484618967471e+00,1.944884288040e-01,1.947861000325e-01
1.860000e+00,1.585186346731e+01,4.472783490890e+00,1.950253698554e-01,1.953191064096e-01
1.870000e+00,1.589653281692e+01,4.461103964990e+00,1.955607830113e-01,1.958506772124e-01
1.880000e+00,1.594108619226e+01,4.449577564478e+00,1.960946876804e-01,1.963808549963e-01
1.890000e+00,1.598552499985e+01,4.438198696726e+00,1.966271013141e-01,1.969095522025e-01
1.900000e+00,1.602985071926e+01,4.426965136609e+00,1.971580422262e-01,1.974368270782e-01
1.910000e+00,1.607406491380e+01,4.415875547831e+00,1.976875297203e-01,1.979627767197e-01
1.920000e+00,1.611816891292e+01,4.404926305577e+00,1.982155802861e-01,1.984873876126e-01
1.930000e+00,1.616216402535e+01,4.394114120965e+00,1.987422101539e-01,1.990106568423e-01
1.940000e+00,1.620605168127e+01,4.383436221462e+00,1.992674369961e-01,1.995326039871e-01
1.950000e+00,1.624983322012e+01,4.372887437429e+00,1.997912773865e-01,2.000531335654e-01
1.960000e+00,1.629350995904e+01,4.362467603001e+00,2.003137476206e-01,2.005723741803e-01
1.970000e+00,1.633708309661e+01,4.352179898139e+00,2.008348625643e-01,2.010906054653e-01
1.980000e+00,1.638055396591e+01,4.342010310073e+00,2.013546386815e-01,2.016073140298e-01
1.990000e+00,1.642392372444e+01,4.331959527646e+00,2.018730903256e-01,2.021226550474e-01
2.000000e+00,1.646719358400e+01,4.322029251816e+00,2.023902324884e-01,2.026368323741e-01
2.010000e+00,1.651036464250e+01,4.312162840191e+00,2.029060787910e-01,2.031597143880e-01
2.020000e+00,1.655343424941e+01,4.301687228500e+00,2.034205980702e-01,2.036860321069e-01
2.030000e+00,1.659639799623e+01,4.291070852519e+00,2.039337381989e-01,2.041981835424e-01
2.040000e+00,1.663925596931e+01,4.280541372763e+00,2.044455007665e-01,2.047069767531e-01
2.050000e+00,1.668200926176e+01,4.270134360028e+00,2.049558993807e-01,2.052142267886e-01
2.060000e+00,1.672465910693e+01,4.259852909344e+00,2.054649493134e-01,2.057202164924e-01
2.070000e+00,1.676720675643e+01,4.249691976079e+00,2.059726660439e-01,2.062248363424e-01
2.080000e+00,1.680965340414e+01,4.239657534883e+00,2.064790643512e-01,2.067285073561e-01
2.090000e+00,1.685200027969e+01,4.229735081033e+00,2.069841594302e-01,2.072306529256e-01
2.100000e+00,1.689424850929e+01,4.219927400114e+00,2.074879652315e-01,2.077315309983e-01
2.110000e+00,1.693639924683e+01,4.210232631221e+00,2.079904960261e-01,2.082311723322e-01
2.120000e+00,1.697845359953e+01,4.200651788554e+00,2.084917655181e-01,2.087297471285e-01
2.130000e+00,1.702041277982e+01,4.191178844446e+00,2.089917886556e-01,2.092270768227e-01
2.140000e+00,1.706227802048e+01,4.181811779371e+00,2.094905806182e-01,2.097231781634e-01
2.150000e+00,1.710405000006e+01,4.172550094103e+00,2.099881499734e-01,2.102181293162e-01
2.160000e+00,1.714572966174e+01,4.163392033551e+00,2.104845084341e-01,2.107119500275e-01
2.170000e+00,1.718731824417e+01,4.154335468097e+00,2.109796712231e-01,2.112046456404e-01
2.180000e+00,1.722881674445e+01,4.145379428080e+00,2.114736506766e-01,2.116962727169e-01
2.190000e+00,1.727022615870e+01,4.136518297136e+00,2.119664591104e-01,2.121866480550e-01
2.200000e+00,1.731154745987e+01,4.127751434286e+00,2.124581085561e-01,2.126758386754e-01
2.210000e+00,1.735278155672e+01,4.119081797489e+00,2.129486102728e-01,2.131640953415e-01
2.220000e+00,1.739392940923e+01,4.110502598720e+00,2.134379761211e-01,2.136511656440e-01
2.230000e+00,1.743499193214e+01,4.102015831096e+00,2.139262174153e-01,2.141372479576e-01
2.240000e+00,1.747597002101e+01,4.093615197832e+00,2.144133452335e-01,2.146221069680e-01
2.250000e+00,1.751686437340e+01,4.085182176511e+00,2.148993682933e-01,2.151182609458e-01
2.260000e+00,1.755767173417e+01,4.076250801187e+00,2.153842483449e-01,2.156086786605e-01
2.270000e+00,1.759838935667e+01,4.067290632917e+00,2.158679532152e-01,2.160912484998e-01
2.280000e+00,1.763901774701e+01,4.058401607213e+00,2.163504893904e-01,2.165713088735e-01
2.290000e+00,1.767955774823e+01,4.049609535466e+00,2.168318673528e-01,2.170503267591e-01
2.300000e+00,1.772001028489e+01,4.040912625172e+00,2.173120985455e-01,2.175283088113e-01
2.310000e+00,1.776037632482e+01,4.032303559328e+00,2.177911949165e-01,2.180049618590e-01
2.320000e+00,1.780065672680e+01,4.023790058373e+00,2.182691671116e-01,2.184807994026e-01
2.330000e+00,1.784085242634e+01,4.015363366301e+00,2.187460266790e-01,2.189554450084e-01
2.340000e+00,1.788096430414e+01,4.007026242355e+00,2.192217845081e-01,2.194291429846e-01
2.350000e+00,1.792099322757e+01,3.998771569937e+00,2.196964513232e-01,2.199015963661e-01
2.360000e+00,1.796094003799e+01,3.990600299240e+00,2.201700375320e-01,2.203729460683e-01
2.370000e+00,1.800080557148e+01,3.982515678194e+00,2.206425534721e-01,2.208434607837e-01
2.380000e+00,1.804059065753e+01,3.974512541797e+00,2.211140093960e-01,2.213129431892e-01
2.390000e+00,1.808029611364e+01,3.966588049497e+00,2.215844154064e-01,2.217813205187e-01
2.400000e+00,1.811992271522e+01,3.958744076670e+00,2.220537811005e-01,2.222487808263e-01
2.410000e+00,1.815947129096e+01,3.950978092728e+00,2.225221166994e-01,2.227152663766e-01
2.420000e+00,1.819894256492e+01,3.943286607463e+00,2.229894311784e-01,2.231806600643e-01
2.430000e+00,1.823833729935e+01,3.935669763597e+00,2.234557339582e-01,2.236450485789e-01
2.440000e+00,1.827765622958e+01,3.928128237537e+00,2.239210341343e-01,2.241085482451e-01
2.450000e+00,1.831690010720e+01,3.920658509017e+00,2.243853409884e-01,2.245710356628e-01
2.460000e+00,1.835606964805e+01,3.913260576307e+00,2.248486633721e-01,2.250325854461e-01
2.470000e+00,1.839516556049e+01,3.905933366433e+00,2.253110100429e-01,2.254932098872e-01
2.480000e+00,1.843418854665e+01,3.898674846303e+00,2.257723896780e-01,2.259528642220e-01
2.490000e+00,1.847313929122e+01,3.891484341810e+00,2.262328107426e-01,2.264115802353e-01
2.500000e+00,1.851201836250e+01,3.884301835347e+00,2.266922803203e-01,2.268782456491e-01
2.510000e+00,1.855082351680e+01,3.876688244055e+00,2.271507722696e-01,2.273421159064e-01
