time,dof,velocity,ext_force,lenz_force
2.680000e+00,1.728990976182e+01,3.212582615504e+00,1.752808027273e-01,1.753949286864e-01
2.690000e+00,1.732200663500e+01,3.206797762409e+00,1.755962278748e-01,1.757097887718e-01
2.700000e+00,1.735404507064e+01,3.201043624449e+00,1.759110237847e-01,1.760239350336e-01
2.710000e+00,1.738602544677e+01,3.195321805551e+00,1.762251943727e-01,1.763374758799e-01
2.720000e+00,1.741795018764e+01,3.189630662538e+00,1.765387636491e-01,1.766503814151e-01
2.730000e+00,1.744981818374e+01,3.183971646240e+00,1.768517209078e-01,1.769627229909e-01
2.740000e+00,1.748162974184e+01,3.178344767151e+00,1.771640693558e-01,1.772745206592e-01
2.750000e+00,1.751338328016e+01,3.172747408719e+00,1.774757936603e-01,1.775856103882e-01
2.760000e+00,1.754508290037e+01,3.167180023298e+00,1.777869342795e-01,1.778961101685e-01
2.770000e+00,1.757672700112e+01,3.161644305275e+00,1.780974756823e-01,1.782060963548e-01
2.780000e+00,1.760831590400e+01,3.156135827865e+00,1.784074212145e-01,1.785153382390e-01
2.790000e+00,1.763984986830e+01,3.150661815985e+00,1.787167736095e-01,1.788242617828e-01
2.800000e+00,1.767132922554e+01,3.145213686435e+00,1.790255363076e-01,1.791323997493e-01
2.810000e+00,1.770275424820e+01,3.139796735981e+00,1.793337121686e-01,1.794400702918e-01
2.820000e+00,1.773412524219e+01,3.134406748944e+00,1.796413043785e-01,1.797470509168e-01
2.830000e+00,1.776544248976e+01,3.129045366709e+00,1.799483158899e-01,1.800534524328e-01
2.840000e+00,1.779670626765e+01,3.123713570420e+00,1.802547495998e-01,1.803593487492e-01
2.850000e+00,1.782791686420e+01,3.118410594145e+00,1.805606085175e-01,1.806647135994e-01
2.860000e+00,1.785907240837e+01,3.113134313368e+00,1.808658744950e-01,1.809693988450e-01
2.870000e+00,1.789017749128e+01,3.107885157538e+00,1.811705926976e-01,1.812735303910e-01
2.880000e+00,1.792123022401e+01,3.102664870915e+00,1.814747447955e-01,1.815771844062e-01
